response_id,department,country,region,gender_group,age_band,job_level,tenure_band,work_model,Belonging,Employee Voice,Psychological Safety,Fairness & Opportunity,Inclusive Leadership,inclusion_index_1_5,inclusion_index_0_100,inclusion_outcome
R02059,Customer Service,PL,EMEA,Men,50-59,Individual contributor,< 1 year,Hybrid,5.0,3.667,3.667,4.333,4.333,4.2,80.0,4.333
R02060,Customer Service,PL,EMEA,Women,30-39,Individual contributor,< 1 year,Onsite,3.333,4.333,3.667,4.0,4.667,4.0,75.0,4.333
R02062,Customer Service,PL,EMEA,Men,18-29,Individual contributor,1-2 years,Hybrid,3.0,4.0,4.0,3.0,3.333,3.467,61.7,3.333
R02063,Customer Service,PL,EMEA,Men,60+,Individual contributor,3-5 years,Onsite,4.0,3.667,3.667,3.333,4.0,3.733,68.3,4.0
R02064,Customer Service,PL,EMEA,Women,50-59,Manager,1-2 years,Onsite,4.333,4.667,4.0,5.0,4.333,4.467,86.7,4.333
R02065,Customer Service,PL,EMEA,Men,30-39,Individual contributor,< 1 year,Hybrid,3.0,3.667,3.667,4.667,4.667,3.933,73.3,3.333
R02066,Customer Service,PL,EMEA,Men,50-59,Individual contributor,3-5 years,Onsite,5.0,3.0,2.333,3.667,4.333,3.667,66.7,2.667
R02067,Customer Service,PL,EMEA,Men,50-59,Individual contributor,< 1 year,Onsite,3.667,3.0,3.667,3.667,4.333,3.667,66.7,3.667
R02068,Customer Service,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Onsite,4.0,2.0,3.333,4.667,4.333,3.667,66.7,4.0
R02069,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Hybrid,3.667,4.667,3.333,2.667,4.333,3.733,68.3,3.667
R02070,Customer Service,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Onsite,4.0,4.0,3.667,4.0,4.0,3.933,73.3,4.667
R02071,Customer Service,PL,EMEA,Women,40-49,Individual contributor,1-2 years,Onsite,4.667,4.0,3.667,3.667,4.333,4.067,76.7,4.667
R02072,Customer Service,PL,EMEA,Men,30-39,Individual contributor,< 1 year,Onsite,4.333,3.333,3.333,3.667,4.333,3.8,70.0,4.667
R02073,Customer Service,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Onsite,3.667,5.0,4.0,5.0,4.0,4.333,83.3,5.0
R02075,Customer Service,PL,EMEA,Men,50-59,Individual contributor,6-10 years,Hybrid,4.0,4.333,3.667,5.0,3.333,4.067,76.7,4.333
R02076,Customer Service,PL,EMEA,Women,30-39,Individual contributor,3-5 years,Onsite,5.0,3.667,1.667,1.333,4.667,3.267,56.7,4.333
R02077,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,5.0,5.0,4.667,4.0,4.667,4.667,91.7,4.333
R02078,Customer Service,CA,North America,Women,60+,Individual contributor,3-5 years,Remote,5.0,4.0,4.333,4.0,3.333,4.133,78.3,2.667
R02081,Customer Service,CA,North America,Men,40-49,Individual contributor,< 1 year,Onsite,5.0,4.0,4.0,3.0,3.333,3.867,71.7,4.0
R02082,Customer Service,CA,North America,Men,30-39,Team lead,< 1 year,Onsite,5.0,5.0,2.0,3.333,2.667,3.6,65.0,2.667
R02083,Customer Service,CA,North America,Men,30-39,Individual contributor,1-2 years,Onsite,4.333,4.0,4.333,4.667,2.333,3.933,73.3,3.0
R02085,Customer Service,CA,North America,Women,40-49,Team lead,10 years +,Onsite,4.0,4.0,2.667,4.333,4.667,3.933,73.3,3.333
R02086,Customer Service,CA,North America,Men,50-59,Individual contributor,< 1 year,Hybrid,4.333,4.333,4.333,3.0,3.0,3.8,70.0,3.333
R02087,Customer Service,CA,North America,Men,60+,Individual contributor,1-2 years,Onsite,5.0,2.333,4.0,3.333,3.333,3.6,65.0,3.333
R02088,Customer Service,CA,North America,Men,30-39,Individual contributor,< 1 year,Hybrid,4.0,3.667,2.667,3.333,3.0,3.333,58.3,3.667
R02089,Customer Service,CA,North America,Women,40-49,Individual contributor,< 1 year,Onsite,3.667,3.667,3.667,2.667,5.0,3.733,68.3,4.0
R02091,Commercial,DE,EMEA,Men,40-49,Manager,1-2 years,Onsite,4.0,4.0,4.667,3.0,4.667,4.067,76.7,3.333
R02092,Commercial,DE,EMEA,Men,50-59,Individual contributor,1-2 years,Hybrid,4.667,3.0,5.0,3.0,4.0,3.933,73.3,4.333
R02093,Commercial,DE,EMEA,Men,30-39,Manager,10 years +,Onsite,4.667,3.0,5.0,3.333,4.667,4.133,78.3,3.667
R02094,Commercial,DE,EMEA,Non-binary / self-described,30-39,Individual contributor,3-5 years,Onsite,3.667,4.333,2.333,1.667,3.667,3.133,53.3,3.333
R02096,Commercial,DE,EMEA,Men,18-29,Individual contributor,10 years +,Hybrid,5.0,4.333,5.0,3.333,4.0,4.333,83.3,5.0
R02097,Commercial,DE,EMEA,Men,30-39,Individual contributor,10 years +,Hybrid,3.333,3.0,3.667,3.333,5.0,3.667,66.7,4.333
R02098,Commercial,DE,EMEA,Women,30-39,Individual contributor,1-2 years,Onsite,5.0,4.0,4.0,3.0,5.0,4.2,80.0,5.0
R02099,Commercial,DE,EMEA,Women,30-39,Individual contributor,6-10 years,Onsite,4.667,2.667,3.667,3.0,5.0,3.8,70.0,4.667
R02100,Commercial,DE,EMEA,Non-binary / self-described,60+,Individual contributor,< 1 year,Hybrid,4.667,3.0,4.0,4.667,4.667,4.2,80.0,5.0
R02101,Commercial,DE,EMEA,Men,40-49,Individual contributor,3-5 years,Hybrid,4.667,3.333,4.0,3.0,4.0,3.8,70.0,4.333
R02102,Commercial,DE,EMEA,Women,30-39,Individual contributor,1-2 years,Hybrid,3.0,2.667,4.667,3.333,4.0,3.533,63.3,2.667
R02103,Commercial,DE,EMEA,Men,50-59,Individual contributor,6-10 years,Hybrid,4.0,3.0,4.667,4.0,4.667,4.067,76.7,5.0
R02104,Commercial,DE,EMEA,Men,60+,Individual contributor,6-10 years,Onsite,4.667,3.333,2.667,4.667,3.0,3.667,66.7,3.0
R02105,Commercial,DE,EMEA,Women,30-39,Individual contributor,6-10 years,Onsite,4.0,3.0,4.0,3.333,4.333,3.733,68.3,3.333
R02106,Commercial,DE,EMEA,Women,30-39,Team lead,1-2 years,Onsite,5.0,4.333,4.667,3.667,4.0,4.333,83.3,3.0
R02107,Commercial,DE,EMEA,Women,30-39,Team lead,< 1 year,Hybrid,4.0,3.333,4.333,4.0,4.0,3.933,73.3,4.333
R02109,Commercial,DE,EMEA,Non-binary / self-described,40-49,Manager,< 1 year,Hybrid,5.0,5.0,5.0,4.0,4.667,4.733,93.3,5.0
R02110,Commercial,SG,APAC,Men,60+,Individual contributor,6-10 years,Onsite,2.667,3.333,3.333,3.0,4.333,3.333,58.3,4.333
R02111,Commercial,SG,APAC,Men,18-29,Individual contributor,6-10 years,Hybrid,2.667,2.0,3.333,3.0,2.667,2.733,43.3,3.0
R02112,Commercial,SG,APAC,Men,18-29,Individual contributor,6-10 years,Onsite,3.333,4.333,3.0,5.0,2.667,3.667,66.7,4.333
R02114,Commercial,SG,APAC,Women,50-59,Manager,6-10 years,Hybrid,5.0,3.333,2.333,4.333,4.0,3.8,70.0,4.0
R02115,Commercial,SG,APAC,Women,50-59,Individual contributor,10 years +,Remote,4.667,4.333,3.667,2.667,4.333,3.933,73.3,4.333
R02116,Commercial,SG,APAC,Men,60+,Manager,3-5 years,Hybrid,3.333,3.0,2.333,4.0,2.0,2.933,48.3,2.333
R02117,Commercial,SG,APAC,Men,30-39,Individual contributor,1-2 years,Hybrid,4.333,3.667,3.0,4.0,2.667,3.533,63.3,3.667
R02118,Commercial,SG,APAC,Women,40-49,Team lead,1-2 years,Hybrid,4.667,5.0,4.333,4.333,3.667,4.4,85.0,4.333
R02122,Commercial,SG,APAC,Women,50-59,Individual contributor,6-10 years,Onsite,4.0,2.667,3.333,3.333,4.0,3.467,61.7,3.333
R02123,Commercial,SG,APAC,Women,18-29,Individual contributor,6-10 years,Hybrid,2.333,3.0,4.333,4.0,4.667,3.667,66.7,3.0
R02124,Commercial,SG,APAC,Men,30-39,Team lead,1-2 years,Onsite,3.667,4.333,4.667,3.667,2.667,3.8,70.0,3.667
R02125,Commercial,SG,APAC,Women,50-59,Individual contributor,6-10 years,Onsite,3.333,4.667,2.0,4.0,3.667,3.533,63.3,2.333
R02126,Commercial,SG,APAC,Women,50-59,Individual contributor,10 years +,Hybrid,4.333,3.0,4.333,4.0,4.667,4.067,76.7,3.667
R02128,Commercial,SG,APAC,Men,50-59,Individual contributor,3-5 years,Remote,3.0,4.0,3.333,4.0,4.333,3.733,68.3,3.667
R02129,Commercial,SG,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,4.667,3.0,2.667,2.667,2.667,3.133,53.3,3.333
R02130,Commercial,SG,APAC,Men,60+,Individual contributor,6-10 years,Onsite,2.333,4.0,4.333,2.667,3.333,3.333,58.3,2.0
R02131,Commercial,SG,APAC,Women,40-49,Individual contributor,1-2 years,Remote,3.667,2.667,2.333,3.333,4.0,3.2,55.0,3.667
R02132,Commercial,SG,APAC,Men,18-29,Team lead,6-10 years,Onsite,4.667,3.667,4.0,4.333,3.333,4.0,75.0,4.0
R02133,Commercial,SG,APAC,Men,30-39,Team lead,3-5 years,Remote,4.0,4.333,4.667,4.333,5.0,4.467,86.7,4.667
R02134,Commercial,SG,APAC,Women,18-29,Team lead,1-2 years,Hybrid,5.0,3.667,3.333,2.667,3.333,3.6,65.0,4.333
R02135,Commercial,DE,EMEA,Men,50-59,Individual contributor,< 1 year,Hybrid,4.0,4.0,4.333,4.333,2.333,3.8,70.0,4.667
R02136,Commercial,DE,EMEA,Non-binary / self-described,30-39,Individual contributor,< 1 year,Onsite,4.667,3.333,4.0,2.667,4.333,3.8,70.0,3.667
R02137,Commercial,DE,EMEA,Men,18-29,Individual contributor,3-5 years,Remote,4.333,3.667,3.667,3.0,4.0,3.733,68.3,4.0
R02140,Commercial,DE,EMEA,Women,60+,Manager,10 years +,Onsite,3.0,4.667,3.0,2.667,4.0,3.467,61.7,3.0
R02141,Commercial,DE,EMEA,Men,30-39,Individual contributor,1-2 years,Onsite,3.667,2.667,4.333,3.333,3.667,3.533,63.3,3.0
R02142,Commercial,DE,EMEA,Women,40-49,Team lead,3-5 years,Onsite,3.667,3.333,4.333,2.667,4.667,3.733,68.3,4.333
R02143,Commercial,DE,EMEA,Non-binary / self-described,40-49,Team lead,< 1 year,Onsite,3.667,4.0,3.667,3.667,4.0,3.8,70.0,4.0
R02144,Commercial,DE,EMEA,Men,50-59,Individual contributor,3-5 years,Onsite,5.0,3.667,4.0,4.0,4.667,4.267,81.7,3.667
R02146,Commercial,DE,EMEA,Men,18-29,Individual contributor,1-2 years,Hybrid,4.0,4.333,4.333,2.333,4.333,3.867,71.7,4.0
R02147,Commercial,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Onsite,2.667,3.333,3.0,3.667,4.667,3.467,61.7,4.667
R02148,Commercial,PL,EMEA,Men,30-39,Individual contributor,6-10 years,Remote,3.667,5.0,2.667,4.333,4.0,3.933,73.3,2.333
R02150,Commercial,PL,EMEA,Women,18-29,Team lead,< 1 year,Hybrid,3.667,3.667,3.0,4.333,4.0,3.733,68.3,3.667
R02152,Commercial,PL,EMEA,Men,50-59,Individual contributor,< 1 year,Hybrid,4.0,4.333,3.667,3.667,2.333,3.6,65.0,4.0
R02153,Commercial,PL,EMEA,Men,30-39,Team lead,10 years +,Onsite,3.333,3.667,4.333,3.333,3.333,3.6,65.0,3.0
R02154,Commercial,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Remote,4.0,3.333,3.667,4.333,4.667,4.0,75.0,5.0
R02156,Commercial,PL,EMEA,Women,30-39,Individual contributor,1-2 years,Onsite,4.0,3.667,2.0,5.0,3.0,3.533,63.3,3.333
R02157,Commercial,PL,EMEA,Women,30-39,Individual contributor,3-5 years,Remote,2.0,3.333,2.0,3.0,2.667,2.6,40.0,3.667
R02158,Commercial,PL,EMEA,Women,18-29,Individual contributor,10 years +,Hybrid,2.667,4.667,4.0,2.333,2.0,3.133,53.3,3.667
R02159,Commercial,PL,EMEA,Women,30-39,Manager,10 years +,Onsite,3.333,3.333,2.333,3.667,4.333,3.4,60.0,4.333
R02161,Commercial,PL,EMEA,Men,30-39,Senior leader,1-2 years,Hybrid,3.333,4.333,4.333,4.0,4.0,4.0,75.0,4.0
R02162,Commercial,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,5.0,3.667,3.0,3.0,3.333,3.6,65.0,2.667
R02164,Commercial,CA,North America,Non-binary / self-described,30-39,Individual contributor,1-2 years,Onsite,3.0,3.333,3.333,3.333,3.333,3.267,56.7,2.667
R02165,Commercial,CA,North America,Men,30-39,Individual contributor,1-2 years,Remote,4.0,4.667,3.667,3.333,3.667,3.867,71.7,4.0
R02166,Commercial,CA,North America,Men,40-49,Individual contributor,10 years +,Onsite,4.0,3.333,3.333,5.0,5.0,4.133,78.3,4.667
R02167,Commercial,CA,North America,Men,30-39,Individual contributor,6-10 years,Onsite,2.667,4.0,2.333,2.333,2.0,2.667,41.7,3.0
R02168,Commercial,CA,North America,Women,30-39,Individual contributor,< 1 year,Onsite,4.0,5.0,4.333,4.667,3.333,4.267,81.7,5.0
R02169,Commercial,CA,North America,Men,30-39,Individual contributor,10 years +,Remote,3.667,5.0,4.0,3.333,3.333,3.867,71.7,3.667
R02170,Commercial,CA,North America,Women,30-39,Individual contributor,10 years +,Hybrid,3.0,2.667,3.333,3.667,4.667,3.467,61.7,3.333
R02171,Commercial,CA,North America,Men,30-39,Individual contributor,3-5 years,Remote,4.667,3.333,4.667,2.333,2.667,3.533,63.3,4.333
R02172,Commercial,CA,North America,Men,50-59,Individual contributor,< 1 year,Onsite,4.0,2.333,3.333,2.0,3.0,2.933,48.3,3.333
R02173,Commercial,CA,North America,Women,50-59,Manager,3-5 years,Remote,4.333,3.0,4.333,3.667,3.333,3.733,68.3,4.0
R02174,Commercial,CA,North America,Men,30-39,Individual contributor,3-5 years,Hybrid,4.667,4.667,3.667,4.667,2.333,4.0,75.0,4.0
R02177,Commercial,CA,North America,Women,40-49,Individual contributor,3-5 years,Onsite,3.667,4.667,4.0,3.0,4.333,3.933,73.3,3.667
R02179,Commercial,CA,North America,Women,40-49,Individual contributor,3-5 years,Onsite,4.0,2.0,3.667,4.0,5.0,3.733,68.3,3.333
R02181,Commercial,CA,North America,Men,50-59,Individual contributor,10 years +,Hybrid,5.0,4.333,3.667,5.0,3.667,4.333,83.3,4.333
R02182,Commercial,CA,North America,Men,40-49,Individual contributor,10 years +,Hybrid,3.667,4.0,3.667,4.0,3.667,3.8,70.0,4.667
R02184,Commercial,CA,North America,Non-binary / self-described,18-29,Senior leader,< 1 year,Onsite,4.667,4.0,4.667,4.667,2.667,4.133,78.3,5.0
R02186,Commercial,CA,North America,Non-binary / self-described,40-49,Individual contributor,1-2 years,Hybrid,4.333,4.333,4.0,3.0,3.333,3.8,70.0,3.667
R02187,Commercial,CA,North America,Men,18-29,Manager,1-2 years,Hybrid,5.0,5.0,3.667,3.333,3.333,4.067,76.7,3.667
R02188,Commercial,CA,North America,Men,18-29,Team lead,3-5 years,Onsite,4.667,2.667,4.667,4.333,4.0,4.067,76.7,3.667
R02191,Commercial,CA,North America,Women,60+,Team lead,6-10 years,Hybrid,4.333,5.0,3.333,4.0,2.0,3.733,68.3,5.0
R02193,Commercial,CA,North America,Men,30-39,Team lead,6-10 years,Onsite,3.667,4.667,2.0,4.0,4.0,3.667,66.7,4.0
R02194,Commercial,CA,North America,Women,40-49,Individual contributor,1-2 years,Onsite,4.333,5.0,4.333,3.667,4.0,4.267,81.7,4.0
R02195,Commercial,CA,North America,Women,50-59,Team lead,< 1 year,Onsite,3.667,4.0,5.0,4.0,5.0,4.333,83.3,4.333
R02197,Commercial,CA,North America,Men,40-49,Individual contributor,3-5 years,Onsite,4.0,3.0,3.667,3.667,4.0,3.667,66.7,3.333
R02198,Commercial,US,North America,Men,30-39,Individual contributor,6-10 years,Hybrid,4.333,3.0,3.333,3.667,3.667,3.6,65.0,4.333
R02199,Commercial,US,North America,Men,40-49,Individual contributor,< 1 year,Remote,4.667,5.0,3.333,2.667,4.333,4.0,75.0,4.333
R02201,Commercial,US,North America,Men,18-29,Manager,1-2 years,Hybrid,3.667,3.0,3.333,5.0,4.667,3.933,73.3,2.667
R02202,Commercial,US,North America,Women,30-39,Senior leader,< 1 year,Onsite,4.0,3.667,5.0,4.333,5.0,4.4,85.0,4.667
R02203,Commercial,US,North America,Women,40-49,Individual contributor,1-2 years,Onsite,4.333,4.667,3.0,3.667,4.667,4.067,76.7,4.0
R02204,Commercial,US,North America,Men,30-39,Manager,3-5 years,Hybrid,4.0,5.0,3.0,4.0,4.333,4.067,76.7,3.667
R02205,Commercial,US,North America,Men,50-59,Senior leader,3-5 years,Hybrid,4.0,4.667,4.333,5.0,5.0,4.6,90.0,4.0
R02206,Commercial,US,North America,Men,50-59,Individual contributor,3-5 years,Onsite,5.0,3.333,2.667,4.0,4.0,3.8,70.0,3.667
R02207,Commercial,US,North America,Women,30-39,Individual contributor,6-10 years,Onsite,3.0,3.0,4.667,3.667,4.0,3.667,66.7,3.0
R02208,Commercial,US,North America,Men,60+,Team lead,6-10 years,Onsite,4.0,3.667,3.333,2.333,3.667,3.4,60.0,1.667
R02209,Commercial,US,North America,Non-binary / self-described,40-49,Team lead,6-10 years,Remote,5.0,2.0,3.667,2.667,4.0,3.467,61.7,3.0
R02210,Commercial,US,North America,Men,18-29,Individual contributor,< 1 year,Onsite,3.667,4.667,5.0,4.667,3.333,4.267,81.7,4.333
R02211,Commercial,US,North America,Men,18-29,Senior leader,1-2 years,Hybrid,5.0,3.667,4.333,4.0,5.0,4.4,85.0,3.667
R02212,Commercial,US,North America,Men,50-59,Individual contributor,3-5 years,Hybrid,3.0,3.333,3.0,2.667,4.0,3.2,55.0,3.333
R02213,Commercial,US,North America,Women,18-29,Individual contributor,3-5 years,Onsite,3.0,4.0,3.333,4.667,3.0,3.6,65.0,3.667
R02214,Commercial,US,North America,Men,18-29,Team lead,6-10 years,Onsite,3.667,2.333,3.667,2.333,3.667,3.133,53.3,3.667
R02218,Commercial,US,North America,Men,50-59,Individual contributor,3-5 years,Remote,4.667,3.333,1.667,2.0,2.333,2.8,45.0,3.333
R02220,Commercial,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,3.0,2.667,2.667,2.333,4.667,3.067,51.7,3.333
R02222,Commercial,US,North America,Men,30-39,Individual contributor,3-5 years,Onsite,3.333,3.0,3.667,3.333,4.0,3.467,61.7,3.333
R02223,Commercial,US,North America,Men,30-39,Manager,10 years +,Onsite,4.333,3.0,2.333,4.0,3.0,3.333,58.3,4.0
R02224,Commercial,US,North America,Men,18-29,Individual contributor,3-5 years,Onsite,2.0,3.333,3.667,3.333,2.667,3.0,50.0,2.333
R02226,Commercial,US,North America,Women,30-39,Individual contributor,3-5 years,Remote,4.333,4.0,2.333,3.333,2.0,3.2,55.0,2.667
R02229,Commercial,US,North America,Women,40-49,Individual contributor,< 1 year,Onsite,4.667,3.667,2.667,3.0,4.333,3.667,66.7,2.667
R02230,Commercial,US,North America,Men,18-29,Individual contributor,10 years +,Hybrid,2.333,4.0,2.667,1.667,3.667,2.867,46.7,2.667
R02232,Commercial,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,3.667,3.667,4.333,2.667,3.667,3.6,65.0,3.667
R02233,Commercial,US,North America,Women,40-49,Team lead,3-5 years,Hybrid,4.0,3.333,3.0,3.333,1.333,3.0,50.0,3.667
R02234,Commercial,US,North America,Non-binary / self-described,60+,Manager,6-10 years,Hybrid,3.667,3.333,2.0,2.0,4.667,3.133,53.3,1.667
R02235,Commercial,US,North America,Non-binary / self-described,50-59,Team lead,< 1 year,Hybrid,4.0,3.333,4.333,4.333,4.333,4.067,76.7,4.333
R02236,Commercial,US,North America,Women,60+,Individual contributor,6-10 years,Hybrid,3.667,3.333,4.0,3.667,2.667,3.467,61.7,3.0
R02237,Commercial,US,North America,Women,18-29,Manager,6-10 years,Hybrid,4.0,2.667,4.0,2.333,5.0,3.6,65.0,3.667
R02238,Commercial,US,North America,Women,50-59,Senior leader,1-2 years,Onsite,4.667,3.667,3.0,3.333,3.667,3.667,66.7,4.333
R02239,Commercial,US,North America,Men,40-49,Team lead,3-5 years,Hybrid,3.0,3.667,5.0,4.0,3.333,3.8,70.0,3.333
R02241,Commercial,US,North America,Men,30-39,Individual contributor,6-10 years,Hybrid,3.333,3.0,3.333,2.667,3.0,3.067,51.7,2.333
R02244,Commercial,US,North America,Non-binary / self-described,18-29,Individual contributor,6-10 years,Onsite,2.333,3.333,2.667,2.0,2.0,2.467,36.7,3.0
R02245,Commercial,US,North America,Women,30-39,Individual contributor,3-5 years,Hybrid,4.333,2.333,3.667,3.0,2.0,3.067,51.7,2.0
R02246,Commercial,US,North America,Women,50-59,Individual contributor,1-2 years,Hybrid,4.667,3.0,2.667,3.667,4.333,3.667,66.7,4.667
R02247,Commercial,US,North America,Men,30-39,Individual contributor,3-5 years,Onsite,3.667,2.667,2.667,3.0,2.333,2.867,46.7,2.333
R02248,Commercial,US,North America,Women,40-49,Individual contributor,< 1 year,Onsite,4.0,2.667,2.667,4.0,3.0,3.267,56.7,3.333
R02249,Commercial,US,North America,Non-binary / self-described,40-49,Individual contributor,1-2 years,Hybrid,2.333,3.667,2.667,3.0,3.333,3.0,50.0,3.0
R02251,Commercial,US,North America,Women,40-49,Manager,1-2 years,Hybrid,3.0,3.667,2.667,4.333,3.333,3.4,60.0,3.333
R02252,Commercial,US,North America,Men,30-39,Individual contributor,6-10 years,Onsite,4.0,3.0,4.0,3.333,2.0,3.267,56.7,2.667
R02253,Commercial,US,North America,Women,50-59,Manager,10 years +,Onsite,4.667,4.333,3.667,3.333,4.0,4.0,75.0,3.333
R02254,Commercial,US,North America,Men,50-59,Individual contributor,< 1 year,Onsite,4.333,3.333,3.667,1.667,4.0,3.4,60.0,3.333
R02255,Commercial,US,North America,Men,18-29,Team lead,6-10 years,Hybrid,3.333,2.667,4.0,2.0,4.0,3.2,55.0,4.0
R02256,Commercial,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,4.0,1.667,4.0,3.667,4.0,3.467,61.7,3.333
R02257,Commercial,PL,EMEA,Women,30-39,Individual contributor,< 1 year,Onsite,4.667,2.0,3.0,1.667,2.667,2.8,45.0,2.333
R02258,Commercial,PL,EMEA,Men,50-59,Individual contributor,< 1 year,Onsite,4.0,3.333,4.333,4.667,4.667,4.2,80.0,5.0
R02259,Commercial,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Onsite,4.667,4.0,4.333,3.667,4.0,4.133,78.3,3.667
R02260,Commercial,PL,EMEA,Non-binary / self-described,18-29,Individual contributor,3-5 years,Hybrid,5.0,3.667,2.667,1.333,3.0,3.133,53.3,4.667
R02261,Commercial,PL,EMEA,Men,30-39,Individual contributor,< 1 year,Onsite,4.0,5.0,3.333,3.667,4.667,4.133,78.3,4.667
R02262,Commercial,PL,EMEA,Non-binary / self-described,40-49,Team lead,< 1 year,Onsite,4.667,3.333,3.333,4.333,4.667,4.067,76.7,3.333
R02263,Commercial,PL,EMEA,Men,18-29,Individual contributor,1-2 years,Onsite,3.667,2.667,4.0,3.667,3.333,3.467,61.7,3.667
R02265,Commercial,PL,EMEA,Men,60+,Individual contributor,6-10 years,Remote,4.0,2.0,2.667,4.0,5.0,3.533,63.3,3.667
R02266,Commercial,PL,EMEA,Men,30-39,Individual contributor,1-2 years,Hybrid,3.0,3.333,2.0,3.0,5.0,3.267,56.7,4.667
R02268,Commercial,PL,EMEA,Women,50-59,Team lead,1-2 years,Onsite,4.667,3.333,2.333,3.667,5.0,3.8,70.0,2.667
R02270,Commercial,PL,EMEA,Men,50-59,Team lead,3-5 years,Onsite,3.667,4.667,3.333,4.333,5.0,4.2,80.0,3.333
R02271,Commercial,PL,EMEA,Men,50-59,Individual contributor,1-2 years,Hybrid,3.333,3.333,4.0,4.333,4.0,3.8,70.0,3.667
R02273,Commercial,PL,EMEA,Women,50-59,Manager,3-5 years,Onsite,4.333,4.667,3.667,4.333,4.0,4.2,80.0,5.0
R02274,Commercial,PL,EMEA,Men,50-59,Individual contributor,10 years +,Hybrid,5.0,4.0,4.333,3.0,4.333,4.133,78.3,5.0
R02276,Commercial,PL,EMEA,Women,40-49,Individual contributor,6-10 years,Hybrid,4.0,4.333,2.667,2.667,3.667,3.467,61.7,3.333
R02277,Commercial,PL,EMEA,Women,40-49,Team lead,3-5 years,Hybrid,4.333,2.333,3.667,4.0,2.333,3.333,58.3,4.0
R02279,Commercial,PL,EMEA,Men,30-39,Individual contributor,1-2 years,Hybrid,4.667,3.667,2.667,1.667,3.333,3.2,55.0,4.333
R02280,Commercial,PL,EMEA,Women,30-39,Individual contributor,6-10 years,Onsite,3.0,2.667,3.0,2.0,4.333,3.0,50.0,3.0
R02281,Commercial,PL,EMEA,Men,30-39,Individual contributor,1-2 years,Hybrid,4.667,3.0,2.333,3.0,3.0,3.2,55.0,3.0
R02283,Commercial,CA,North America,Women,50-59,Individual contributor,1-2 years,Onsite,3.333,3.667,3.0,2.0,3.333,3.067,51.7,3.0
R02285,Commercial,CA,North America,Women,18-29,Manager,1-2 years,Hybrid,5.0,4.667,3.667,3.667,4.333,4.267,81.7,5.0
R02288,Commercial,CA,North America,Women,30-39,Senior leader,< 1 year,Hybrid,3.333,3.667,3.333,4.333,3.333,3.6,65.0,4.0
R02289,Commercial,CA,North America,Men,40-49,Individual contributor,6-10 years,Hybrid,3.667,4.0,2.667,2.0,2.0,2.867,46.7,4.333
R02290,Commercial,CA,North America,Non-binary / self-described,18-29,Individual contributor,10 years +,Onsite,2.667,2.333,2.333,3.667,2.667,2.733,43.3,3.333
