response_id,team_id,department,country,region,gender_group,age_band,job_level,tenure_band,work_model,shift_worker,responded,submitted_date,enps,bel_01,bel_02,bel_03,voi_01,voi_02,voi_03,psy_01,psy_02,psy_03,fair_01,fair_02,fair_03,ldr_01,ldr_02,ldr_03,inc_out_01,inc_out_02,inc_out_03
R02490,T102,Commercial,US,North America,Men,30-39,Individual contributor,3-5 years,Hybrid,0,1,2026-05-22,6,4,5,4,4,4,2,3,3,3,2,4,3,3,5,5,4,3,4
R02491,T102,Commercial,US,North America,Women,30-39,Individual contributor,3-5 years,Hybrid,0,1,2026-05-17,9,3,4,3,1,1,1,3,2,4,2,1,3,4,3,2,5,4,4
R02492,T102,Commercial,US,North America,Non-binary / self-described,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-15,8,3,4,4,2,2,3,3,4,5,4,3,4,4,5,3,4,3,3
R02493,T102,Commercial,US,North America,Women,40-49,Individual contributor,10 years +,Hybrid,0,1,2026-05-17,5,4,4,4,2,2,3,4,4,5,3,2,3,2,4,2,2,2,3
R02494,T102,Commercial,US,North America,Men,50-59,Individual contributor,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02495,T102,Commercial,US,North America,Women,40-49,Individual contributor,10 years +,Onsite,0,1,2026-05-06,6,2,4,2,3,4,3,3,3,4,2,2,3,4,3,4,2,4,1
R02496,T102,Commercial,US,North America,Men,30-39,Team lead,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02497,T102,Commercial,US,North America,Men,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-04,6,4,3,3,5,5,5,4,4,5,3,3,3,2,4,2,4,5,3
R02498,T102,Commercial,US,North America,Men,30-39,Individual contributor,3-5 years,Hybrid,0,1,2026-05-17,6,3,3,2,5,5,3,3,2,3,4,4,4,3,3,2,4,5,3
R02499,T102,Commercial,US,North America,Women,40-49,Individual contributor,10 years +,Onsite,0,1,2026-05-15,6,5,5,5,4,3,3,2,3,3,3,4,4,3,3,3,4,4,3
R02500,T102,Commercial,US,North America,Men,30-39,Individual contributor,6-10 years,Onsite,0,1,2026-05-04,6,4,4,5,3,3,3,2,2,4,3,2,2,3,4,4,4,4,5
R02501,T102,Commercial,US,North America,Men,18-29,Individual contributor,< 1 year,Hybrid,0,1,2026-05-20,7,3,3,2,4,4,4,3,4,5,4,2,3,3,2,4,3,3,3
R02502,T102,Commercial,US,North America,Men,50-59,Team lead,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02503,T102,Commercial,US,North America,Women,40-49,Team lead,3-5 years,Onsite,0,1,2026-05-15,4,4,5,4,2,3,3,3,3,4,3,2,2,5,5,4,2,2,2
R02504,T102,Commercial,US,North America,Women,18-29,Individual contributor,6-10 years,Onsite,0,1,2026-05-04,7,4,4,3,3,4,3,3,3,3,2,2,2,3,3,1,3,3,3
R02505,T102,Commercial,US,North America,Men,18-29,Individual contributor,6-10 years,Remote,0,1,2026-05-16,6,2,3,4,4,3,3,1,2,2,3,4,4,2,3,2,3,4,4
R02506,T103,Commercial,PL,EMEA,Men,30-39,Individual contributor,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02507,T103,Commercial,PL,EMEA,Men,40-49,Individual contributor,10 years +,Hybrid,0,1,2026-05-05,7,5,5,5,2,3,2,2,3,3,5,4,5,4,5,3,5,4,3
R02508,T103,Commercial,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-07,9,5,5,5,3,3,4,4,3,3,3,4,4,3,4,4,4,4,4
R02509,T103,Commercial,PL,EMEA,Men,50-59,Team lead,< 1 year,Hybrid,0,1,2026-05-15,9,5,4,4,5,4,5,4,4,3,3,3,2,3,5,4,3,4,3
R02510,T103,Commercial,PL,EMEA,Men,50-59,Individual contributor,< 1 year,Onsite,0,1,2026-05-05,8,4,4,4,4,5,5,3,3,3,3,3,5,4,4,4,3,4,3
R02511,T103,Commercial,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-08,6,5,5,4,3,4,2,4,4,4,5,4,4,5,5,5,4,5,4
R02512,T103,Commercial,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Onsite,0,1,2026-05-13,4,4,4,3,3,2,2,1,3,2,3,2,2,3,3,3,3,2,2
R02513,T103,Commercial,PL,EMEA,Women,40-49,Individual contributor,< 1 year,Hybrid,0,1,2026-05-21,9,5,5,5,3,5,4,3,4,3,4,2,4,3,4,3,4,3,5
R02514,T103,Commercial,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02515,T103,Commercial,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Remote,0,1,2026-05-15,8,5,4,5,4,5,4,4,5,4,3,3,2,3,3,4,5,5,5
R02516,T103,Commercial,PL,EMEA,Women,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-07,8,4,2,4,4,5,5,4,4,4,4,4,3,1,4,4,5,4,5
R02517,T103,Commercial,PL,EMEA,Women,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-15,9,4,4,5,4,4,4,3,5,4,4,3,4,4,3,3,5,5,3
R02518,T103,Commercial,PL,EMEA,Men,40-49,Team lead,6-10 years,Onsite,0,1,2026-05-21,7,5,5,5,2,4,3,4,4,4,3,4,5,4,4,4,3,4,4
R02519,T103,Commercial,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-04,8,5,5,5,4,4,5,3,4,5,4,5,3,3,4,2,3,4,3
R02520,T103,Commercial,PL,EMEA,Men,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-21,8,4,5,5,5,5,4,5,4,4,2,3,4,4,3,5,5,4,4
R02521,T103,Commercial,PL,EMEA,Men,40-49,Team lead,3-5 years,Onsite,0,1,2026-05-18,7,5,5,4,5,5,4,3,4,4,2,3,3,5,5,5,4,5,4
R02522,T103,Commercial,PL,EMEA,Women,40-49,Individual contributor,10 years +,Hybrid,0,1,2026-05-04,7,3,3,2,2,4,4,3,3,3,3,4,4,3,4,2,3,1,3
R02523,T103,Commercial,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-09,8,5,4,5,2,5,4,4,3,4,3,4,4,3,4,3,4,3,5
R02524,T103,Commercial,PL,EMEA,Men,60+,Individual contributor,< 1 year,Onsite,0,1,2026-05-11,8,5,5,5,5,5,4,2,3,2,3,3,4,4,4,4,3,4,4
R02525,T103,Commercial,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02526,T103,Commercial,PL,EMEA,Women,40-49,Individual contributor,6-10 years,Remote,0,1,2026-05-09,7,4,5,4,3,5,5,2,2,3,4,5,5,4,3,3,3,3,3
R02527,T103,Commercial,PL,EMEA,Men,18-29,Individual contributor,6-10 years,Hybrid,0,1,2026-05-05,9,4,5,4,2,5,3,2,1,2,2,3,3,3,4,4,5,3,3
R02528,T103,Commercial,PL,EMEA,Men,50-59,Individual contributor,10 years +,Onsite,0,1,2026-05-16,10,5,5,5,4,3,4,5,5,5,3,4,3,5,4,4,4,4,4
R02529,T103,Commercial,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Remote,0,1,2026-05-16,9,3,2,2,4,5,5,3,2,3,3,2,3,4,4,3,4,4,2
R02530,T103,Commercial,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Hybrid,0,1,2026-05-05,6,4,4,5,3,4,3,4,3,3,5,4,4,3,4,2,4,3,4
R02531,T103,Commercial,PL,EMEA,Women,50-59,Individual contributor,3-5 years,Remote,0,1,2026-05-15,6,4,4,3,4,4,4,4,4,4,2,2,3,4,4,4,3,2,3
R02532,T104,Commercial,CA,North America,Men,50-59,Individual contributor,6-10 years,Hybrid,0,1,2026-05-04,7,4,4,4,2,2,3,5,3,5,4,5,5,5,4,4,4,4,4
R02533,T104,Commercial,CA,North America,Men,40-49,Individual contributor,10 years +,Hybrid,0,1,2026-05-05,6,5,5,5,4,4,3,3,2,3,4,3,4,5,4,4,3,3,4
R02534,T104,Commercial,CA,North America,Women,30-39,Team lead,10 years +,Onsite,0,1,2026-05-06,7,5,5,5,5,4,4,4,3,4,3,2,4,4,5,3,4,3,3
R02535,T104,Commercial,CA,North America,Women,30-39,Manager,< 1 year,Hybrid,0,1,2026-05-10,10,4,4,3,5,4,4,5,5,5,2,3,4,5,5,5,5,5,5
R02536,T104,Commercial,CA,North America,Women,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-22,6,5,5,4,3,4,4,4,3,4,4,5,4,4,4,4,5,4,3
R02537,T104,Commercial,CA,North America,Women,30-39,Team lead,1-2 years,Remote,0,1,2026-05-22,9,4,3,3,4,5,4,4,4,5,5,4,4,5,4,4,4,4,2
R02538,T104,Commercial,CA,North America,Women,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-04,6,2,2,2,5,5,3,4,3,3,5,3,4,4,4,5,3,4,3
R02539,T104,Commercial,CA,North America,Women,18-29,Individual contributor,< 1 year,Onsite,0,1,2026-05-04,9,5,5,5,4,5,4,4,4,4,3,2,3,3,5,3,4,4,3
R02540,T104,Commercial,CA,North America,Non-binary / self-described,40-49,Individual contributor,6-10 years,Hybrid,0,1,2026-05-20,9,3,4,2,3,3,3,3,4,3,3,3,2,3,3,3,4,4,3
R02541,T104,Commercial,CA,North America,Men,30-39,Manager,< 1 year,Remote,0,1,2026-05-15,8,5,5,5,4,3,5,4,3,4,2,3,4,5,5,5,4,4,3
R02542,T104,Commercial,CA,North America,Women,40-49,Individual contributor,1-2 years,Onsite,0,1,2026-05-21,5,4,5,5,3,2,3,3,4,4,4,4,4,4,4,4,4,3,3
R02543,T104,Commercial,CA,North America,Men,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-06,7,3,4,5,2,3,4,5,5,5,3,4,3,3,3,3,3,4,3
R02544,T104,Commercial,CA,North America,Women,30-39,Individual contributor,6-10 years,Hybrid,0,1,2026-05-22,6,4,3,5,5,5,4,2,4,4,3,3,2,4,3,2,3,4,3
R02545,T104,Commercial,CA,North America,Women,30-39,Team lead,6-10 years,Hybrid,0,1,2026-05-09,9,5,4,4,3,3,3,4,4,4,2,4,4,3,4,3,4,4,4
R02546,T104,Commercial,CA,North America,Women,30-39,Team lead,3-5 years,Remote,0,1,2026-05-15,7,4,4,4,3,4,4,3,2,3,2,2,4,4,5,3,4,4,4
R02547,T104,Commercial,CA,North America,Women,50-59,Team lead,6-10 years,Onsite,0,1,2026-05-20,7,4,4,4,3,4,4,3,4,3,4,3,4,2,4,3,4,2,4
R02548,T105,Commercial,CA,North America,Men,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-04,9,4,5,5,5,5,5,3,4,4,4,4,5,5,4,5,4,4,4
R02549,T105,Commercial,CA,North America,Men,18-29,Team lead,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02550,T105,Commercial,CA,North America,Women,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-22,10,4,4,5,5,5,5,5,5,5,3,3,4,4,4,2,5,4,4
R02551,T105,Commercial,CA,North America,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-06,10,4,4,4,3,4,3,4,3,4,4,4,5,5,4,3,4,5,3
R02552,T105,Commercial,CA,North America,Women,18-29,Individual contributor,1-2 years,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R02553,T105,Commercial,CA,North America,Women,30-39,Manager,10 years +,Hybrid,0,1,2026-05-17,8,5,5,5,3,5,5,2,2,3,5,5,5,5,5,5,4,4,4
R02554,T105,Commercial,CA,North America,Men,18-29,Manager,6-10 years,Hybrid,0,1,2026-05-04,7,5,4,3,2,3,3,4,4,5,2,2,2,4,3,3,3,4,3
R02555,T105,Commercial,CA,North America,Women,30-39,Individual contributor,10 years +,Onsite,0,1,2026-05-08,5,3,4,5,4,4,4,4,4,4,3,4,5,3,1,2,3,1,2
R02556,T105,Commercial,CA,North America,Women,50-59,Individual contributor,6-10 years,Hybrid,0,1,2026-05-06,7,4,4,3,3,4,3,4,4,5,5,3,5,2,4,3,3,2,2
R02557,T105,Commercial,CA,North America,Women,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-07,5,2,3,3,3,4,4,2,4,4,2,2,2,4,4,3,4,3,2
R02558,T105,Commercial,CA,North America,Men,18-29,Individual contributor,< 1 year,Hybrid,0,1,2026-05-20,6,4,4,5,4,4,4,2,3,3,5,4,5,4,4,4,3,4,3
R02559,T105,Commercial,CA,North America,Men,50-59,Senior leader,1-2 years,Onsite,0,1,2026-05-08,5,5,4,4,5,5,5,4,4,3,5,5,5,4,3,4,5,2,3
R02560,T105,Commercial,CA,North America,Women,18-29,Individual contributor,10 years +,Hybrid,0,1,2026-05-13,9,5,5,5,2,4,3,5,3,5,3,4,3,2,3,3,5,4,4
R02561,T105,Commercial,CA,North America,Women,30-39,Team lead,6-10 years,Onsite,0,1,2026-05-04,7,4,5,5,4,4,4,5,4,4,4,4,4,4,4,2,4,4,4
R02562,T105,Commercial,CA,North America,Women,40-49,Individual contributor,6-10 years,Remote,0,1,2026-05-04,7,4,4,4,4,3,2,3,3,4,4,5,4,3,3,3,4,5,4
R02563,T105,Commercial,CA,North America,Men,40-49,Individual contributor,< 1 year,Remote,0,1,2026-05-06,8,4,5,4,4,3,3,3,2,2,4,3,3,5,5,5,4,5,4
R02564,T105,Commercial,CA,North America,Men,30-39,Individual contributor,3-5 years,Remote,0,1,2026-05-22,8,4,5,4,1,2,1,3,4,5,4,4,3,4,4,5,3,3,4
R02565,T105,Commercial,CA,North America,Non-binary / self-described,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-22,7,3,3,3,3,3,3,3,5,4,2,4,4,4,4,4,4,2,2
R02566,T105,Commercial,CA,North America,Women,50-59,Individual contributor,3-5 years,Remote,0,1,2026-05-07,8,4,5,4,4,4,4,3,3,4,4,3,4,3,3,2,3,4,3
R02567,T105,Commercial,CA,North America,Women,50-59,Individual contributor,6-10 years,Onsite,0,1,2026-05-11,8,5,4,4,3,4,3,5,4,4,2,2,3,4,4,5,5,5,4
R02568,T105,Commercial,CA,North America,Men,50-59,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02569,T105,Commercial,CA,North America,Women,30-39,Team lead,1-2 years,Onsite,0,1,2026-05-06,7,4,4,5,5,5,5,4,3,5,4,4,5,4,4,3,5,5,5
R02570,T105,Commercial,CA,North America,Men,18-29,Individual contributor,1-2 years,Onsite,0,1,2026-05-18,8,3,4,4,5,5,5,4,4,4,2,3,3,5,5,5,4,4,4
R02571,T105,Commercial,CA,North America,Men,30-39,Team lead,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02572,T105,Commercial,CA,North America,Women,30-39,Team lead,1-2 years,Remote,0,1,2026-05-10,7,5,5,4,4,5,4,4,4,4,5,4,4,2,2,2,3,3,3
R02573,T105,Commercial,CA,North America,Women,40-49,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R02574,T105,Commercial,CA,North America,Women,50-59,Individual contributor,6-10 years,Hybrid,0,1,2026-05-22,5,4,4,4,4,4,4,3,2,5,4,4,4,4,5,5,4,4,3
R02575,T105,Commercial,CA,North America,Non-binary / self-described,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-14,4,3,3,4,2,2,2,4,3,3,1,3,2,4,3,3,2,3,1
R02576,T105,Commercial,CA,North America,Women,40-49,Individual contributor,< 1 year,Remote,0,1,2026-05-15,9,3,4,4,5,4,5,3,3,3,5,4,5,4,4,3,4,5,3
R02577,T105,Commercial,CA,North America,Women,18-29,Individual contributor,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02578,T105,Commercial,CA,North America,Men,40-49,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02579,T105,Commercial,CA,North America,Women,30-39,Manager,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02580,T105,Commercial,CA,North America,Women,18-29,Manager,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R02581,T105,Commercial,CA,North America,Men,40-49,Individual contributor,10 years +,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02582,T105,Commercial,CA,North America,Women,40-49,Individual contributor,6-10 years,Remote,0,1,2026-05-12,7,4,5,4,3,3,4,3,2,3,2,4,2,3,4,2,4,5,3
R02583,T105,Commercial,CA,North America,Men,30-39,Individual contributor,6-10 years,Onsite,1,1,2026-05-15,7,5,5,5,2,2,1,3,2,3,4,4,5,4,4,4,4,4,3
R02584,T105,Commercial,CA,North America,Women,30-39,Individual contributor,6-10 years,Hybrid,0,1,2026-05-15,8,2,3,4,2,2,3,4,5,4,4,3,4,2,3,2,3,5,4
R02585,T105,Commercial,CA,North America,Men,30-39,Individual contributor,< 1 year,Remote,0,1,2026-05-08,9,5,5,5,4,4,4,2,4,4,5,5,5,4,3,3,3,3,2
R02586,T105,Commercial,CA,North America,Men,30-39,Manager,10 years +,Hybrid,0,1,2026-05-16,9,4,4,4,5,5,5,4,5,5,5,5,5,5,4,4,5,3,5
R02587,T106,Commercial,SG,APAC,Non-binary / self-described,50-59,Individual contributor,10 years +,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R02588,T106,Commercial,SG,APAC,Women,18-29,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02589,T106,Commercial,SG,APAC,Women,50-59,Individual contributor,6-10 years,Hybrid,0,1,2026-05-22,8,2,3,3,3,3,2,4,2,3,4,5,4,4,5,4,5,4,4
R02590,T106,Commercial,SG,APAC,Women,18-29,Individual contributor,1-2 years,Remote,0,1,2026-05-04,6,4,5,4,4,5,4,2,3,2,3,2,3,4,4,3,3,3,3
R02591,T106,Commercial,SG,APAC,Men,30-39,Team lead,< 1 year,Onsite,0,1,2026-05-07,6,5,5,5,2,3,3,3,3,4,2,3,3,2,3,2,4,3,2
R02592,T106,Commercial,SG,APAC,Women,30-39,Team lead,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02593,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,10 years +,Onsite,0,1,2026-05-04,6,3,5,2,4,4,4,2,3,2,3,3,5,3,3,2,3,3,3
R02594,T106,Commercial,SG,APAC,Women,40-49,Manager,1-2 years,Hybrid,0,1,2026-05-10,10,5,5,5,4,4,3,4,4,3,3,3,4,4,5,5,4,5,4
R02595,T106,Commercial,SG,APAC,Women,18-29,Individual contributor,6-10 years,Hybrid,0,1,2026-05-14,8,2,4,3,3,4,3,4,3,5,4,4,3,2,4,3,4,4,2
R02596,T106,Commercial,SG,APAC,Men,18-29,Senior leader,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02597,T106,Commercial,SG,APAC,Women,60+,Individual contributor,1-2 years,Onsite,0,1,2026-05-22,9,3,2,2,5,4,5,4,5,4,2,2,3,3,3,2,5,4,4
R02598,T106,Commercial,SG,APAC,Women,18-29,Individual contributor,10 years +,Hybrid,0,1,2026-05-05,4,3,3,2,1,3,1,4,2,3,4,4,3,5,5,5,2,3,1
R02599,T106,Commercial,SG,APAC,Men,18-29,Individual contributor,6-10 years,Remote,0,1,2026-05-08,10,4,3,5,5,5,5,4,2,4,2,2,2,3,2,1,5,4,4
R02600,T106,Commercial,SG,APAC,Women,40-49,Manager,1-2 years,Remote,0,1,2026-05-17,9,4,4,4,4,3,4,5,3,5,4,4,4,4,4,4,4,5,4
R02601,T106,Commercial,SG,APAC,Men,30-39,Team lead,< 1 year,Remote,0,1,2026-05-06,7,5,4,4,5,5,4,2,3,4,3,3,3,4,4,3,4,4,4
R02602,T106,Commercial,SG,APAC,Women,18-29,Team lead,< 1 year,Onsite,0,1,2026-05-11,7,4,3,4,5,4,2,3,3,4,3,4,5,5,4,3,3,4,5
R02603,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,10 years +,Hybrid,0,1,2026-05-12,7,4,4,4,4,5,5,2,3,3,5,4,5,5,4,4,4,4,3
R02604,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,1-2 years,Remote,0,1,2026-05-05,9,5,4,3,5,5,4,4,4,3,3,2,3,4,3,4,5,3,5
R02605,T106,Commercial,SG,APAC,Women,30-39,Manager,3-5 years,Hybrid,0,1,2026-05-04,9,5,4,5,5,5,4,4,4,4,3,5,5,4,5,5,3,4,4
R02606,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,3-5 years,Hybrid,0,1,2026-05-07,4,4,4,4,2,2,3,2,2,3,3,3,3,3,2,3,4,2,2
R02607,T106,Commercial,SG,APAC,Women,40-49,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02608,T106,Commercial,SG,APAC,Men,18-29,Individual contributor,1-2 years,Remote,0,1,2026-05-17,9,4,4,4,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4
R02609,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-22,10,4,4,4,5,3,3,3,2,4,5,4,2,5,5,5,5,3,3
R02610,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02611,T106,Commercial,SG,APAC,Women,50-59,Senior leader,10 years +,Onsite,0,1,2026-05-04,8,3,4,4,4,4,4,5,3,5,5,5,5,3,4,5,5,4,3
R02612,T106,Commercial,SG,APAC,Men,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-21,8,5,5,3,5,5,3,4,4,4,4,2,4,2,4,2,5,4,4
R02613,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,6-10 years,Hybrid,0,1,2026-05-18,4,4,4,4,3,4,4,4,4,4,2,3,4,3,5,5,2,2,3
R02614,T106,Commercial,SG,APAC,Women,30-39,Individual contributor,3-5 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02615,T106,Commercial,SG,APAC,Men,30-39,Individual contributor,1-2 years,Remote,0,1,2026-05-08,7,4,4,5,4,5,4,2,3,3,3,2,3,4,3,4,4,4,3
R02616,T106,Commercial,SG,APAC,Men,18-29,Individual contributor,6-10 years,Hybrid,0,1,2026-05-22,5,3,3,1,4,3,3,2,1,1,3,4,4,2,3,2,3,2,3
R02617,T106,Commercial,SG,APAC,Women,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-04,6,3,2,3,4,5,5,2,2,2,3,3,4,3,2,3,3,3,3
R02618,T106,Commercial,SG,APAC,Men,18-29,Team lead,3-5 years,Hybrid,0,1,2026-05-21,7,5,4,4,4,4,3,3,4,3,5,5,4,4,4,4,4,3,3
R02619,T106,Commercial,SG,APAC,Women,60+,Individual contributor,10 years +,Hybrid,0,1,2026-05-22,7,3,2,1,5,5,4,4,2,5,3,3,5,5,5,5,4,4,2
R02620,T106,Commercial,SG,APAC,Women,40-49,Team lead,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02621,T106,Commercial,SG,APAC,Men,18-29,Team lead,6-10 years,Onsite,0,1,2026-05-11,8,3,4,3,4,4,4,3,3,3,3,3,4,4,4,4,5,5,3
R02622,T106,Commercial,SG,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-22,8,5,5,4,4,3,3,2,2,4,4,4,5,3,3,3,5,3,3
R02623,T107,Technology,IN,APAC,Men,18-29,Individual contributor,< 1 year,Onsite,0,1,2026-05-08,6,5,5,3,3,4,3,5,4,4,4,2,4,3,3,4,3,4,2
R02624,T107,Technology,IN,APAC,Men,30-39,Individual contributor,< 1 year,Onsite,0,1,2026-05-16,8,2,3,2,3,3,4,1,1,3,2,4,3,5,5,5,4,4,3
R02625,T107,Technology,IN,APAC,Men,18-29,Manager,1-2 years,Hybrid,0,1,2026-05-15,6,4,4,4,3,4,3,5,5,5,2,2,2,4,4,4,4,4,4
R02626,T107,Technology,IN,APAC,Non-binary / self-described,18-29,Individual contributor,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02627,T107,Technology,IN,APAC,Women,30-39,Individual contributor,10 years +,Remote,0,1,2026-05-22,9,5,4,4,4,3,5,3,2,4,3,4,3,4,5,4,4,3,3
R02628,T107,Technology,IN,APAC,Women,30-39,Individual contributor,6-10 years,Hybrid,0,1,2026-05-20,7,4,2,3,2,4,3,4,3,3,4,3,5,2,2,2,5,5,3
R02629,T107,Technology,IN,APAC,Men,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-15,5,5,4,4,4,4,5,5,4,4,2,3,3,5,5,5,2,3,3
R02630,T107,Technology,IN,APAC,Women,18-29,Individual contributor,3-5 years,Remote,0,1,2026-05-17,7,4,4,4,3,2,2,5,4,3,2,2,3,5,5,5,4,4,4
R02631,T107,Technology,IN,APAC,Men,40-49,Individual contributor,1-2 years,Onsite,0,1,2026-05-14,8,5,5,5,4,5,3,3,3,4,1,2,2,4,2,2,4,4,3
R02632,T107,Technology,IN,APAC,Men,30-39,Individual contributor,< 1 year,Onsite,0,1,2026-05-13,7,4,4,4,5,4,3,3,4,5,4,3,4,5,5,5,3,3,4
R02633,T107,Technology,IN,APAC,Men,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-14,5,3,2,2,3,3,2,5,4,5,2,3,3,4,3,3,3,2,4
R02634,T107,Technology,IN,APAC,Men,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-06,7,4,3,3,5,4,4,5,4,3,2,3,3,3,5,4,4,5,4
R02635,T107,Technology,IN,APAC,Men,50-59,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02636,T107,Technology,IN,APAC,Men,18-29,Individual contributor,1-2 years,Onsite,0,1,2026-05-17,6,3,4,4,3,3,2,4,3,4,3,3,3,5,5,5,4,2,4
R02637,T107,Technology,IN,APAC,Women,30-39,Manager,< 1 year,Onsite,0,1,2026-05-16,8,4,3,2,3,4,4,3,4,5,4,4,3,4,5,4,4,4,4
R02638,T107,Technology,IN,APAC,Women,50-59,Individual contributor,6-10 years,Onsite,0,1,2026-05-13,8,2,3,3,2,2,3,3,3,4,4,5,5,2,2,2,4,3,3
R02639,T107,Technology,IN,APAC,Men,50-59,Individual contributor,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02640,T107,Technology,IN,APAC,Men,18-29,Individual contributor,3-5 years,Remote,0,1,2026-05-18,8,3,4,4,4,3,3,4,2,4,3,2,3,5,5,5,5,4,4
R02641,T107,Technology,IN,APAC,Men,30-39,Individual contributor,6-10 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R02642,T107,Technology,IN,APAC,Non-binary / self-described,50-59,Individual contributor,6-10 years,Hybrid,0,1,2026-05-16,5,4,3,2,2,2,3,3,2,4,2,2,2,3,5,3,3,3,2
R02643,T107,Technology,IN,APAC,Women,40-49,Team lead,6-10 years,Onsite,0,1,2026-05-05,7,2,2,2,1,2,1,1,2,3,5,3,3,5,5,4,4,3,4
R02644,T107,Technology,IN,APAC,Men,30-39,Team lead,3-5 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R02645,T107,Technology,IN,APAC,Women,18-29,Individual contributor,< 1 year,Remote,0,1,2026-05-20,6,4,4,5,3,3,2,3,2,4,3,2,5,2,4,2,3,3,3
R02646,T107,Technology,IN,APAC,Women,60+,Individual contributor,10 years +,Remote,0,1,2026-05-05,8,3,3,4,4,4,3,2,2,4,4,3,5,4,5,4,4,4,4
R02647,T107,Technology,IN,APAC,Women,18-29,Individual contributor,6-10 years,Onsite,0,1,2026-05-07,7,3,2,1,2,3,1,1,1,3,3,3,4,4,2,3,3,3,4
